00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE48A8E,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE52A9C,3EE50553,3EE63ADF,3EE66666,3EE24459,3EE2612E,3EE27D5B,3EE4865B,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,3EE66666,00000000,00000000,00000000,00000000,00000000
