00000000,00000000,00000000,00000000,00000000,3EC019F8,3ED4F692,3ED722D0,3EDBAF2B,3ED80B7B,3EDBC625,3ED44E58,3ED7D0BC,3ECFEEB9,3ECD3F14,3EC78CDC,3ECD5C84,3ECD411D,3EC8FA98,3EC73B0F,3ECC6329,3ECE5A66,3EC88716,3ECF34F2,3ECDD2E9,3ED04640,3ED83DE3,3EDACEDD,3EDC9FD1,3EE272C3,3EECE464,3ED3E421,3EC3B9E6,3EBE9C7C,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC0D26C,3EDD86C2,3EDE2E05,3EE1A19D,3EDC0F06,3EDF872F,3ED5ACE0,3EDA1DD9,3ED28D48,3ECEDB76,3EC9B371,3ED0DF3C,3ED170C1,3ECB3F4C,3EC8AD70,3ECD609F,3ED0B50C,3ECB98E1,3ED3C3A7,3ED1B6C5,3ED2F80A,3EDC195A,3EDEE59F,3EDF9530,3EE7C336,3EF35EA6,3EDBCDB6,3EC84F62,3EBFA8CF,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC1A33B,3EE8C2F2,3EE7F313,3EEA33D5,3EE22A33,3EE54216,3EDA1575,3EDDB825,3ED66BED,3ED162EF,3ECCDB00,3ED5DEC0,3ED6EECB,3ECE781A,3ECAC739,3ECF02E8,3ED43D98,3ED00385,3ED966F5,3ED69F27,3ED6C86A,3EDDBD9C,3EE0BC26,3EE11774,3EEAF6F0,3EF5F907,3EE2D935,3ECDEB94,3EC10B5A,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC29A35,3EF60156,3EF56FD9,3EF6CB2E,3EEBD56A,3EEE4EB5,3EE46469,3EE37A5D,3EDC47BD,3ED570F2,3ED1AC2F,3EDD12E6,3EDDF753,3ED328D4,3ECDDFA3,3ED1A1A9,3ED9892F,3ED66F64,3EDF85D4,3EDC3647,3EDAD5D4,3EDCBD4C,3EE0852B,3EE28730,3EEC666A,3EF4772E,3EE6EB99,3ED3E609,3EC2EEAD,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC3D08C,3F011924,3F0391FD,3F04AA54,3EFBF929,3EFD4238,3EF828CC,3EED1108,3EE578FB,3EDC3A32,3ED97333,3EE76BD1,3EE66E91,3EDA2174,3ED28BD3,3ED5D40D,3EE12D1D,3EDF805E,3EE4AFF1,3EE1884B,3EDE19DF,3EDB1524,3EE072BB,3EE5B516,3EED63BB,3EEF6659,3EE6A30A,3ED8726E,3EC59726,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC57841,3F04EA64,3F0D966E,3F11B5B6,3F0C1B1A,3F0BA555,3F0BFBDE,3EFE1A31,3EF499C8,3EE86D16,3EE707B4,3EF5C759,3EEF787C,3EE40C59,3ED9D667,3EDCAA48,3EEA9765,3EEA6EAD,3EE750EA,3EE54E8C,3EE01356,3EDD3665,3EE37523,3EEA8925,3EEED4E4,3EE81792,3EE3A348,3ED966F8,3EC965CC,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC80079,3F07BAAD,3F15B608,3F2153D1,3F245C8C,3F2336BB,3F217785,3F0FA3E2,3F077E84,3F0083EF,3F00C808,3F044262,3EF82FC6,3EEEDEE3,3EE58F5E,3EE7F36A,3EF23375,3EF281A6,3EE7CBAB,3EE71721,3EE0F9D3,3EE57613,3EE8D7A1,3EECF22D,3EEEE80D,3EE049D3,3EE2C3C5,3ED75980,3ECE901E,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECC8AB7,3F0D4B7B,3F1978A3,3F2DBCF1,3F45E9C1,3F4B1409,3F3A3EE3,3F3008C0,3F1FCA17,3F1E0AC6,3F1C5595,3F10963D,3F025919,3EF6054B,3EF70AA7,3EF85965,3EF48F38,3EF20A2E,3EE9BBDA,3EE8284C,3EE155EF,3EED1186,3EE9F1E4,3EE7DFA3,3EE97E30,3ED99D9B,3EE58FE5,3ED785A4,3ED40622,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ED5ED69,3F16D121,3F1C3F5D,3F322DB6,3F5D5137,3F72DCCB,3F69C5EB,3F5120F0,3F4B8FDB,3F2BDEDC,3F253EA7,3F2386E6,3F11D7CA,3F034210,3F03D27B,3F01D139,3EF98842,3EF15893,3EEF9858,3EE98E4F,3EE177D7,3EE9D80C,3EE28657,3EDC41D2,3EDDA766,3ED5111E,3EE2DF8F,3EDA726B,3ED66FED,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC02A70,3F20CF97,3F235B95,3F34F0AB,3F5CA147,3F6BA6CD,3F721D56,3F79B2D3,3F800000,3F69D765,3F5651B1,3F3D75F6,3F2E42B5,3F1F02E4,3F09C936,3F00360A,3F03CE37,3EFE43F3,3EF41561,3EE8E821,3EE14599,3EDF1C9B,3ED8A7E6,3ED12652,3ED0F590,3ED2C431,3ED3F8AF,3ED2FF0D,3ED2C451,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EBF6DC3,3F257279,3F2D13CA,3F3B47B0,3F530E96,3F4E724F,3F4D5A58,3F5903A9,3F656738,3F5DA5FD,3F5548D4,3F4BA80F,3F455706,3F3757A3,3F1966A1,3F05E674,3F03374A,3EFE2772,3EF1A4D9,3EE42E99,3EE0670F,3ED80B42,3ED40906,3ECC0C15,3ECA1914,3ED219FA,3EC54FEC,3EC3CDBB,3EC96C92,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC00BD9,3F20E81B,3F30DA31,3F3D98BC,3F4561A0,3F394AC2,3F39A2FA,3F3EBC21,3F4193B5,3F41781C,3F3B6CB4,3F3981D1,3F3C903F,3F2C1AD0,3F20F61A,3F0DDA0B,3EFB2EDE,3EF23A08,3EECB87D,3EDF085A,3EDE8DF5,3ED78071,3ED51E92,3ECCE63D,3ECAB8BC,3ED21B9D,3EC3C94A,3EC03834,3EBFFE5A,3EC825A5,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EBFFF41,3F14498E,3F282683,3F32498B,3F30ABA7,3F239303,3F222FC4,3F1A172A,3F1915DD,3F1ADA1A,3F15988F,3F13E3B3,3F19641C,3F13F56C,3F12E6E0,3F0876A5,3EF5586D,3EF20EB2,3EE976DE,3EDCA730,3EDBA3C3,3ED93CBF,3ED7C94B,3ED05C70,3ECFBC48,3ED1E47A,3ECC9B60,3EC80A5A,3EC12CC3,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ED840A6,3F0494DF,3F1576B9,3F1B4E87,3F17FC67,3F0BA7B4,3F0BDFE1,3F026FBD,3F02C12E,3EFBA690,3EF90CCB,3EED7E29,3EF28FCA,3F012386,3F00D356,3EF70BD6,3EED0213,3EEFC387,3EE5EFD8,3EDB47E6,3ED7CF80,3ED93F99,3ED88F32,3ED32535,3ED4EF3C,3ED0E939,3ED640B1,3ECFFA8F,3EC8B8F3,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECFD144,3EEDE948,3F018668,3F03C91C,3F0219C1,3EF28276,3EF51178,3EEC94FC,3EEC9AA6,3EE2CCCD,3EE1B126,3ED37F81,3ED31783,3EEA8D74,3EE8CB07,3EE2471F,3EE131D6,3EE585DA,3EE00A20,3ED837B5,3ED3609E,3ED674B4,3ED67436,3ED399DA,3ED79A0D,3ECF08B9,3EDAC6F8,3ED264E2,3ECC03C4,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECC3325,3EDBCC9B,3EE64D57,3EE7D728,3EE65C61,3EDE96F4,3EDE6128,3EDEC336,3EDDBCB9,3ED5DB71,3ED53BD7,3ECAE1D9,3EC8A540,3EDBF8D2,3ED9BADD,3ED51B1D,3ED6327B,3ED9636B,3ED851EE,3ED2FCB2,3ECEB249,3ED1C165,3ED23DC9,3ED1A786,3ED70F04,3ECC72C2,3ED99E4D,3ED03FDA,3ECA47E2,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECA985E,3ED23C8F,3ED6E809,3ED80C19,3ED5E637,3ED57480,3ED195AB,3ED611B3,3ED437D2,3ECE2683,3ECDCBEA,3EC77CDF,3EC5166B,3ED2A587,3ED04F7C,3ECC9F56,3ECDD04F,3ECF7B5D,3ED069CF,3ECCBB14,3ECA14B1,3ECC75FE,3ECD2B82,3ECE13C9,3ED3FEC2,3EC97D88,3ED4F886,3ECC5943,3EC72877,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC9DE96,3ECE2C01,3ED04669,3ED15C2C,3ECDE64E,3ED0AF29,3ECB2C45,3ED02710,3ECDBC41,3EC91999,3EC8FA2E,3EC562D2,3EC31D75,3ECC5EA4,3ECA140C,3EC6D184,3EC7B4B4,3EC83E15,3EC96FF1,3EC6A9BB,3EC5C15F,3EC7791B,3EC830C5,3EC9CB5E,3ECF8FDC,3EC68043,3ECF2EC9,3EC88931,3EC48943,3EBFDC76,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC99660,3ECCD06D,3ECDA33A,3ECE4706,3EC9ED0E,3ECD792B,3EC82409,3ECBDCF2,3EC914F4,3EC589EE,3EC5A6FA,3EC3C945,3EC19F84,3EC7F0DD,3EC5BABD,3EC29C26,3EC32831,3EC2F61E,3EC3B5AD,3EC16460,3EC1D976,3EC32AE2,3EC3C6B5,3EC581B4,3ECAC262,3EC3BD79,3EC9ADB5,3EC57166,3EC2A652,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC98DA0,3ECC8A9C,3ECC6E2E,3ECC649A,3EC78E5F,3ECAFD74,3EC69CC6,3EC89654,3EC59673,3EC2E06F,3EC33D9F,3EC28164,3EC069D6,3EC4AF3A,3EC28C83,3EBF65FB,3EBFA3B1,3EBEFD32,3EBF1A92,3EBD0418,3EBE69EA,3EBF95B5,3EC00C9A,3EC19A87,3EC636C2,3EC15CE9,3EC50066,3EC3161D,3EC14F3F,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC9AB18,3ECCA784,3ECBB6F0,3ECAF940,3EC5D241,3EC8F6D4,3EC5A7B4,3EC5F981,3EC2DC54,3EC0CA0D,3EC16B1C,3EC174A4,3EBF69DB,3EC233DC,3EC0201E,3EBCD643,3EBCD1AE,3EBBE602,3EBB6018,3EB96855,3EBB71E1,3EBCA080,3EBCF529,3EBE3AC7,3EC235AC,3EBF6F5C,3EC13446,3EC1505E,3EC05704,3EBFDC76,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3EC9E0F2,3ECCE985,3ECB383E,3EC9D1BC,3EC4658C,3EC74295,3EC4E2B6,3EC3D052,3EC0A8F2,3EBF1612,3EBFFE32,3EC093FA,3EBE9344,3EC04029,3EBE3637,3EBAB738,3EBA7BFC,3EB96B48,3EB84DF2,3EB665DB,3EB8E8AB,3EBA2B4A,3EBA6518,3EBB62E5,3EBECF3F,3EBDF612,3EBE28A7,3EBFF9E2,3EBF9FE2,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECA2715,3ECD3E0C,3ECADDBF,3EC8DAC3,3EC32B1E,3EC5CA80,3EC42BC7,3EC1F88E,3EBED4E8,3EBDA662,3EBED82F,3EBFD4C5,3EBDDD05,3EBEAC27,3EBCA718,3EB8E6F2,3EB87F49,3EB76011,3EB5B9A1,3EB3D7E1,3EB6C22D,3EB81A12,3EB8414E,3EB90378,3EBBF7F9,3EBCE9C9,3EBBB5E3,3EBEF5E6,3EBF16A1,3EBFDC76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECA7883,3ECD9F14,3ECA9E90,3EC808ED,3EC21540,3EC47F5E,3EC378C6,3EC05BBE,3EBD4623,3EBC6793,3EBDE522,3EBF2F5D,3EBD4055,3EBD5D72,3EBB58EE,3EB74F45,3EB6C3D8,3EB5A651,3EB38476,3EB1A2A6,3EB4F1A5,3EB656EE,3EB67355,3EB70927,3EB99B0D,3EBC3FAD,3EB9BA39,3EBE2FEE,3EBEAE8C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECAD204,3ECE09D8,3ECA74F7,3EC75420,3EC11B56,3EC3567A,3EC2C707,3EBEEAA6,3EBBEADC,3EBB4CAA,3EBD17A7,3EBE9E25,3EBCB812,3EBC4215,3EBA3A68,3EB5E141,3EB53945,3EB42962,3EB19853,3EAFB1C9,3EB36B1F,3EB4D14B,3EB4E9A4,3EB561E5,3EB7A350,3EBBEC36,3EB81BA1,3EBD995E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECB3172,3ECE7C84,3ECA5CB3,3EC6B658,3EC03742,3EC2481B,3EC215DD,3EBD9AA7,3EBAB6A2,3EBA4CB8,3EBC6678,3EBE1CEF,3EBC404E,3EBB4D88,3EB93F92,3EB4928D,3EB3D3FB,3EB2DAB7,3EAFE509,3EADF64C,3EB22407,3EB37CA2,3EB396C3,3EB3FE91,3EB5FE6F,3EBBE48B,3EB6C67D,3EBD279C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECB9552,3ECEF5B7,3ECA5282,3EC62B09,3EBF647C,3EC14E98,3EC16514,3EBC642A,3EB9A088,3EB9616A,3EBBCB00,3EBDA88F,3EBBD5FB,3EBA76D6,3EB85FFA,3EB35BD0,3EB28B9C,3EB1AFD8,3EAE5E9B,3EAC6500,3EB1134D,3EB24F68,3EB2704E,3EB2D2FA,3EB49D78,3EBC1EFE,3EB5ABFC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECBFC99,3ECF745B,3ECA53DD,3EC5AEB6,3EBE9F9B,3EC065B3,3EC0B494,3EBB41A8,3EB8A20C,3EB8862D,3EBB407A,3EBD3E99,3EBB76B7,3EB9B77A,3EB79586,3EB237B8,3EB159FE,3EB0A116,3EACFBFF,3EAAF574,3EB03149,3EB14243,3EB16E30,3EB1D56B,3EB3747C,3EBC9320,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECC6686,3ECFF78F,3ECA5EC5,3EC53EAA,3EBDE601,3EBF8A35,3EC0044E,3EBA2F02,3EB7B651,3EB7B7A1,3EBAC35D,3EBCDD2A,3EBB209E,3EB90A9C,3EB6DBB9,3EB12258,3EB03A86,3EAFA8B4,3EABB651,3EA9A131,3EAF7786,3EB04F78,3EB08A13,3EB0FE26,3EB279F8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECCD28B,3ED07EA0,3ECA71A4,3EC4D8C5,3EBD35A5,3EBEB9A5,3EBF5438,3EB9291F,3EB6D9AE,3EB6F340,3EBA5100,3EBC82C8,3EBAD22E,3EB86C93,3EB62F34,3EB018BD,3EAF29B2,3EAEC257,3EAA883C,3EA86337,3EAEE09A,3EAF727F,3EAFBEED,3EB046F6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3ECD403B,3ED108F9,3ECA8B36,3EC47B57,3EBC8CEF,3EBDF214,3EBEA448,3EB82D9B,3EB60950,3EB6371A,3EB9E75D,3EBC2E45,3EBA8A31,3EB7DA95,3EB58D69,3EAF18A7,3EAE24D0,3EADEAA7,3EA96D96,3EA7379B,3EAE67F4,3EAEA7C1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
