00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FFA8A33,3FEE90AB,3FF11761,3FF84740,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FE2E6B1,3FBE2C06,3FA725D7,3F9E1ECC,3F9C46DB,3F95B20A,3F906435,3F903A02,3F93A92D,3F93702C,3F97F3A5,3FA5F85C,3FBAFB29,3FD4FA4D,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FEAAABC,3FC21988,3FA7F9D0,3F95C151,3F86BC0B,3F76F753,3F6FFF38,3F7608B1,3F69DB15,3F63A7D6,3F626AC7,3F63BE9E,3F686C95,3F68DDA8,3F734FF8,3F81E3BE,3F875417,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FE9D04C,3FBABAAB,3F9B9D35,3F8C779A,3F829204,3F798E7A,3F6BD17A,3F6265B9,3F629519,3F5E3265,3F568254,3F53B4D9,3F4AAA07,3F5130BF,3F531CF6,3F52238D,3F57E70C,3F5F7C55,3F689E84,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FE3D316,3FB6454C,3FA1A208,3F992FA3,3F848275,3F7D9179,3F706394,3F6BE170,3F62CBEE,3F5A9E67,3F54F15B,3F4C210D,3F4F27AF,3F4E7373,3F45394E,3F4D9BA4,3F4E3784,3F460792,3F4CD381,3F51EE27,3F5C2414,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FEE69E8,3FBF97F9,3FA0222C,3F8C3C41,3F8468F8,3F8325B9,3F751928,3F6B9BAC,3F63918A,3F65B75E,3F658E3B,3F619AD7,3F51C57B,3F452DCC,3F4D2909,3F4B984A,3F441870,3F4F389E,3F4A4CA7,3F46834B,3F46EAAF,3F4DEDA5,3F54F3CB,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FC1DF7F,3F9B09AC,3F8B2451,3F8417BC,3F80F02B,3F7828DE,3F743F3A,3F69B2E6,3F60436A,3F5E4339,3F5E6957,3F62F5EF,3F631B5E,3F599A34,3F4BDEA1,3F4ED2C8,3F4D2AEC,3F566996,3F54F844,3F47FE6B,3F4703E2,3F4A985B,3F4EF3CA,3F5263C5,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FB499E7,3F90057B,3F7AE4F1,3F75E22E,3F7E4D63,3F78977F,3F6BA3A3,3F66BFA1,3F60E966,3F5A31C3,3F585AA5,3F5B072A,3F5DBB1E,3F5BAEFF,3F50E263,3F4CC718,3F4DC868,3F4C6BE2,3F4EE780,3F4834FD,3F4553D3,3F44E82B,3F4ADFDA,3F4FDD89,3F4EAD38,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FB5A7F3,3F8CFC11,3F7AEB27,3F714FB8,3F77C6BA,3F750D4F,3F6CBCBF,3F5FFF66,3F5D75FD,3F599E73,3F55A406,3F596E82,3F5A3FDB,3F564628,3F560115,3F508125,3F4B8A2C,3F4E3FE8,3F4E0417,3F4C4551,3F46F443,3F429B97,3F455751,3F4BA430,3F502F05,3F491EF2,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FBA7AFA,3F8ED063,3F7C1A9B,3F6F8FDE,3F6FBC27,3F7447C9,3F6D0BBF,3F67A62A,3F5DBFF7,3F56D986,3F531AF7,3F53E44F,3F58C791,3F5AA31E,3F52BE04,3F554BC4,3F5460FE,3F4D0474,3F4DDF33,3F4DCEDD,3F4C7421,3F455B28,3F428019,3F4383ED,3F42FEF2,3F4A2EF2,3F47A1B3,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FC8EBDC,3F969BBB,3F812BE7,3F776A62,3F71BB78,3F6ED8B5,3F721317,3F6E4EE8,3F67A3C2,3F618234,3F580451,3F5189F7,3F5110FC,3F523F48,3F57594D,3F528EAB,3F523495,3F532C27,3F5236F6,3F53EF2E,3F4E9F0D,3F4AE5C2,3F4655C1,3F41D25B,3F3E67C4,3F40BF56,3F3EE4EA,3F3DF78C,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FDF38C9,3FA1903C,3F884A81,3F7AEE8A,3F6FEB9A,3F6AAA3E,3F6D5AF4,3F6EF1C8,3F6DB789,3F641BC7,3F62746F,3F58CEBB,3F53F607,3F51CE29,3F53E6BA,3F56BC27,3F521028,3F549330,3F5434F2,3F519AE6,3F54D4E8,3F4DFE00,3F4EA0F7,3F4A4AD1,3F42C7C6,3F3B8349,3F3C8406,3F37B42F,3F3BA1E3,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FFC30D6,3FADFC0B,3F8F853A,3F8354AC,3F75E824,3F6A8F97,3F658909,3F6BFC64,3F722711,3F6C52E6,3F6698FB,3F5FF581,3F5BE28A,3F582F73,3F5783C0,3F52F63A,3F4F0F11,3F526A85,3F52238D,3F5434F2,3F5338F3,3F52F63A,3F4ED8EB,3F504467,3F4B37D6,3F464C3B,3F3F59D7,3F3C4B5F,3F39B48E,3F3CD705,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FB66283,3F93AB85,3F885AD5,3F7F5F11,3F7634B0,3F6B3550,3F691A03,3F6FBC27,3F736755,3F69865E,3F64508C,3F5E6C00,3F5AC123,3F5563D8,3F538FE6,3F4FDF79,3F4E58B6,3F4E83E3,3F50B82A,3F51ABD8,3F5343C1,3F4C8020,3F493E85,3F4DCEDD,3F4C71E1,3F48025D,3F44475F,3F41AE01,3F42C97A,3F3F14AA,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FD48CB5,3F983246,3F869A8B,3F83E33F,3F7EB4C4,3F7A8D03,3F6EE914,3F6A87B2,3F6F2067,3F71C99E,3F67CAC1,3F5F0ACE,3F5CECAD,3F58DC38,3F528EAB,3F4E926C,3F4855B7,3F49D030,3F4953F4,3F4B6215,3F4D9BA4,3F4BD66F,3F4886B4,3F481B7C,3F4AC1FA,3F4B9C02,3F49DFE5,3F49AC6C,3F4811CB,3F48AF7B,3F45267A,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FA81D44,3F899AD3,3F812A69,3F7D4A10,3F79D698,3F78B56F,3F73DA4A,3F6BF467,3F6A527A,3F6CC4CA,3F646C9B,3F5B51AE,3F594C31,3F534628,3F508FF6,3F4B55D8,3F4493D5,3F45686E,3F435039,3F494626,3F482756,3F47EB0F,3F48521E,3F48FBCA,3F4690B9,3F43BF4B,3F4595E6,3F4A9043,3F4C10FD,3F4CACC9,3F4AB62F,00000000,00000000,00000000,00000000
