00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FFE3E60,3FF677A0,3FF6C832,3FF10F48,40000000,40000000,40000000,40000000,40000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FE1734A,3FC5E6EB,3FBA1AF2,3FAF1FD8,3FA5ADB7,3FA33DFF,3FA216AA,3F9DAB1C,3F9D994D,3FA2CA02,3FA30A90,3FAC84A2,3FB3174C,3FD223A8,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FDEE153,3FB8F6AD,3FA35AF3,3F92AFAB,3F8A4DCB,3F8B05ED,3F869067,3F80484B,3F825371,3F82F08F,3F82F6E4,3F82FAFD,3F83D2F4,3F83056C,3F837661,3F83D71B,3F8D1613,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FD1094F,3FACD061,3F97B213,3F868C14,3F7EA501,3F76FBD1,3F737AB3,3F7625F3,3F723C6F,3F726E2B,3F77C478,3F749BBF,3F7307B2,3F751E99,3F72BCC1,3F6FB774,3F6B417F,3F6E1F07,3F6D9CCA,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FD3A8E4,3FA0F6DB,3F8FF719,3F855D51,3F77E9D1,3F6F63F7,3F6B736A,3F6A17B9,3F69C193,3F6D84E5,3F6BC42E,3F6DF2BC,3F73EE20,3F709E8C,3F6CEE95,3F6D9CCA,3F68EAFC,3F674BB0,3F64877C,3F633659,3F606EE2,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FAEEF48,3F8A525E,3F768D67,3F70B3EE,3F6C7EA4,3F6C2315,3F6BFD92,3F674BB0,3F68DE08,3F697C3D,3F6CC96D,3F6AFE45,3F6F67B2,3F6D6D04,3F6B7AA4,3F66362F,3F659C5F,3F5F057C,3F60817C,3F5ED576,3F5BBC43,3F5ACA94,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FE0F270,3FA1D09C,3F807619,3F694704,3F60B843,3F5EF06E,3F60E30F,3F66FB0F,3F6A504D,3F67DE6D,3F6A0418,3F6B9221,3F6BB6E8,3F68EE85,3F6A3615,3F6A60FF,3F673886,3F5EBD36,3F599267,3F599E3A,3F5B793D,3F5B90C8,3F59C65C,3F58171F,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FD6E998,3F957E3A,3F7E36A8,3F65B2B5,3F6062DA,3F59C0B3,3F5C0B88,3F5D20E5,3F6355C1,3F64C710,3F67F1B2,3F6A1B4B,3F6BD8B5,3F69A05E,3F697F33,3F65DF6C,3F60CDA7,3F613C27,3F5A3C88,3F565B8A,3F559338,3F544EC7,3F50C23D,3F53CBF0,3F53137D,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FDA5C17,3F916C58,3F76B262,3F63977B,3F61B47B,3F6034F8,3F578F95,3F590C11,3F590900,3F5D8349,3F5D359C,3F605990,3F6676B4,3F695110,3F67AD6E,3F66CDE9,3F5ED23A,3F5D1209,3F5BE28F,3F55AC7D,3F546F97,3F4F16A0,3F4E8D28,3F4D6F82,3F5233F6,3F4F674D,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FDA33BE,3F955581,3F76FBD1,3F67E158,3F5EC99A,3F5FC17E,3F5BD703,3F57A344,3F5BAD96,3F57CAAC,3F565011,3F59EE8E,3F5C9E98,3F60AEF1,3F60C4E0,3F605CD7,3F5F99D7,3F58391D,3F59D4C8,3F5911B2,3F54F0C3,3F532BB0,3F4C3B8F,3F4ED068,3F4ADBCA,3F4D5392,3F4A43E0,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,40000000,3FF03C03,3F9854A7,3F78703C,3F65FC1F,3F64779D,3F5B0455,3F5CB98F,3F5911B2,3F5A624E,3F5B5F1A,3F5762B7,3F5281CB,3F546743,3F57356C,3F590C11,3F58CA2A,3F59BA85,3F5B0455,3F562C30,3F571F4E,3F528F45,3F52C821,3F51C653,3F4B92BB,3F493492,3F48F248,3F46D32C,3F497BE0,00000000,00000000,00000000,00000000
